CodeClient,Civilite,Prenom,Nom,Adresse,CodePostal,Commune,DateNaissance,CreationClient,Email,Twitter,Facebook,Klout,Points,AppMobile,Magasin,Newsletter,ScoreBio,ScoreSoleil
2878503,"Mme","CATHERINE","GANDY","100","59530","LEQUESNOY",1985-04-09 00:00:00,2015-08-16 00:00:00,"CATHERINE.GANDY@icloud.com","","",8.000000,38.000000,0.000000,"Montparnasse",0.000000,0.310000,0.740000
2878511,"Mme","SIMONE","BUCHER","10 AVENUE DE SAINT EXUPERY","62980","NOYELLES LES VERMELLES",1968-04-09 00:00:00,2016-11-02 00:00:00,"BUCHER@yahoo.fr","http://twitter.com/BUCHER","",13.000000,96.000000,0.000000,"Montparnasse",1.000000,0.520000,0.780000
2878562,"Mr","SYLVIE","ALIX","46 RUE DE LA LIBERTE","71250","CLUNY",1991-03-13 00:00:00,2016-09-03 00:00:00,"Sylvie.ALIX@free.fr","","",48.000000,43.000000,0.000000,"Montparnasse",0.000000,0.070000,0.710000
2878567,"Mme","ASTRID","PRUDENZANO","19 RUE MARCEAU","3630","DESERTINES",1957-10-05 00:00:00,2016-07-05 00:00:00,"PRUDENZANO@yahoo.fr","http://twitter.com/Astrid.PRUDENZANO","",36.000000,35.000000,0.000000,"Wagram",0.000000,0.750000,0.450000
2878569,"Mme","MICHELLE","LAMBELIN","10 RUE DES CHÂTAIGNIERS","68140","MUNSTER",1980-05-31 00:00:00,2016-01-31 00:00:00,"MICHELLE.LAMBELIN@free.fr","","",3.000000,11.000000,0.000000,"Montparnasse",0.000000,0.090000,0.090000
2882839,"Mme","BRIGITTE","MARION","5 RUE RUBENS","59100","ROUBAIX",1976-03-30 00:00:00,2015-02-17 00:00:00,"BRIGITTE_MARION@outlook.fr","http://twitter.com/MARION","MARION@facebook.fr",3.000000,25.000000,0.000000,"Montparnasse",0.000000,0.480000,0.910000
2882845,"Mme","ANNICK","TANTIN","2 PLACE JEAN BAPTISTE CARPEAUX","37000","TOURS",1977-02-11 00:00:00,2016-05-30 00:00:00,"Annick.TANTIN@gmail.com","","TANTIN@facebook.fr",65.000000,17.000000,0.000000,"Montparnasse",0.000000,0.390000,0.230000
2882853,"Mme","DOMINIQUE","LUCILE","26","72650","LA BAZOGE",1988-07-18 00:00:00,2016-04-24 00:00:00,"LUCILE@yahoo.fr","","",25.000000,163.000000,0.000000,"Montparnasse",0.000000,0.890000,0.760000
2882863,"Mme","NADINE","KRITTER","","33150","CENON",1989-10-04 00:00:00,2016-12-08 00:00:00,"KRITTER@yahoo.fr","","KRITTER@facebook.fr",11.000000,173.000000,0.000000,"Montparnasse",0.000000,0.730000,0.660000
2882885,"Mme","FRANCOISE","LATTANZIO","16B CITE PAULIN","33390","BLAYE",1978-01-07 00:00:00,2016-03-19 00:00:00,"LATTANZIO@yahoo.fr","http://twitter.com/Francoise.LATTANZIO","LATTANZIO@facebook.fr",5.000000,65.000000,0.000000,"Montparnasse",0.000000,0.910000,0.400000
2882890,"Mr","RENE","BOURNAZEL","1057 ROUTE DE SORBIER","1300","PARVES",1961-04-04 00:00:00,2016-04-24 00:00:00,"BOURNAZEL@yahoo.fr","","",32.000000,108.000000,0.000000,"Montparnasse",0.000000,0.270000,0.860000
2882906,"Mme","JENNY","FOURNIAL","2 GUADELOUPE","62290","NOEUX LES MINES",1998-06-11 00:00:00,2016-09-03 00:00:00,"FOURNIAL@yahoo.fr","","",5.000000,20.000000,1.000000,"Wagram",0.000000,0.140000,0.300000
2882936,"Mme","ZAHIA","DACHIR","4 RES LES CHAMILLES","62149","GIVENCHY LES LA BASEE",1972-10-25 00:00:00,2015-01-24 00:00:00,"DACHIR@yahoo.fr","http://twitter.com/DACHIR","",59.000000,94.000000,0.000000,"Montparnasse",0.000000,0.830000,0.290000
2882952,"Mme","CAROLE","HOURDEL","1 D ARTOIS","62470","CALONNE RICOUART",1968-08-03 00:00:00,2016-03-31 00:00:00,"Carole.HOURDEL@icloud.com","http://twitter.com/HOURDEL","HOURDEL@facebook.fr",23.000000,28.000000,1.000000,"Montparnasse",0.000000,0.100000,0.830000
2882960,"Mme","","BELTRAMELLI","37 PARC DU BUGNON","1630","SAINT-GENIS-POUILLY",1985-05-08 00:00:00,2015-08-28 00:00:00,".BELTRAMELLI@free.fr","http://twitter.com/BELTRAMELLI","BELTRAMELLI@facebook.fr",5.000000,33.000000,0.000000,"Montparnasse",1.000000,0.450000,0.340000
2885583,"Mlle","NICOLE","PIAZZA D OLMO","2 ALLEE PIERRE DAC","91260","JUVISY SUR ORGE",1989-10-21 00:00:00,2016-02-12 00:00:00,"PIAZZA D OLMO@yahoo.fr","","",30.000000,125.000000,0.000000,"Montparnasse",0.000000,0.850000,0.100000
2885619,"Mme","MARIE CHRISTIN","GUILLET","12 ALLEE DES ORMEAUX","49480","SAINT SYLVAIN D ANJOU",1983-10-20 00:00:00,2016-03-19 00:00:00,"GUILLET@yahoo.fr","","",0.000000,82.000000,1.000000,"Montparnasse",0.000000,0.160000,0.890000
2885633,"Mme","CHRISTINE","LATIF","7 RUE GÉRARD DE NERVAL","62219","LONGUENESSE",1997-01-17 00:00:00,2016-02-24 00:00:00,"Christine.LATIF@icloud.com","","LATIF@facebook.fr",19.000000,66.000000,0.000000,"Montparnasse",0.000000,0.590000,0.710000
2890902,"Mme","SYLVIE","PARADIS","30 ROUTE DU LANOT","33770","SALLES",1990-08-28 00:00:00,2015-11-08 00:00:00,"PARADIS@yahoo.fr","","",47.000000,12.000000,0.000000,"Wagram",0.000000,0.340000,0.910000
2890911,"Mme","ESTELLE","PANAFIEU","CHENE","21110","IZIER",1977-01-28 00:00:00,2015-03-13 00:00:00,"PANAFIEU@yahoo.fr","","PANAFIEU@facebook.fr",23.000000,68.000000,0.000000,"Montparnasse",0.000000,0.210000,0.360000
2890919,"Mme","PASCALE","LEGER","129 ALLÉE DE LA SALICORNE","13300","SALON DE PROVENCE",1980-08-07 00:00:00,2016-11-02 00:00:00,"LEGER@yahoo.fr","","PASCALE.LEGER@facebook.com",211.000000,54.000000,0.000000,"Montparnasse",0.000000,0.630000,0.730000
2890943,"Mme","DELPHINE","MARTEL","3 RUE GEORGES POMPIDOU","94270","LE KREMLIN BICETRE",1986-02-17 00:00:00,2016-11-14 00:00:00,"MARTEL@yahoo.fr","","Delphine.MARTEL@facebook.com",19.000000,8.000000,0.000000,"Montparnasse",0.000000,0.270000,0.340000
2894041,"Mme","WILLIAM","ANCEAUX","2 SQUARE DU TRIEUX","35400","ST MALO",1987-05-22 00:00:00,2016-09-03 00:00:00,"William.ANCEAUX@icloud.com","","ANCEAUX@facebook.fr",46.000000,101.000000,1.000000,"Montparnasse",0.000000,0.210000,0.020000
2894076,"Mme","MAYA","AUCLAIR","34 AVENUE DE MARVILLE","35400","ST MALO",1978-01-30 00:00:00,2016-01-19 00:00:00,"Maya.AUCLAIR@gmail.com","http://twitter.com/AUCLAIR","AUCLAIR@facebook.fr",30.000000,31.000000,0.000000,"Montparnasse",0.000000,0.090000,0.890000
2894096,"Mlle","SYLVIE","SANTUCCI","4 RUE DU PIGEONNIER","49730","VARENNES SUR LOIRE",1967-12-01 00:00:00,2015-05-24 00:00:00,"Sylvie.SANTUCCI@gmail.com","http://twitter.com/Sylvie.SANTUCCI","Sylvie.SANTUCCI@facebook.com",57.000000,66.000000,0.000000,"Montparnasse",0.000000,0.970000,0.950000
2894126,"Mr","PASCAL","BONY","","24330","LA DOUZE",1974-07-07 00:00:00,2016-07-17 00:00:00,"BONY@yahoo.fr","","PASCAL.BONY@facebook.com",52.000000,12.000000,0.000000,"Montparnasse",0.000000,0.170000,0.410000
2898135,"Mme","FABIENNE","LAUZEL","L ETUILLERIE","42380","SAINT GERMAIN L ESPINASSE",1988-06-21 00:00:00,2016-11-02 00:00:00,"Fabienne.LAUZEL@gmail.com","http://twitter.com/Fabienne.LAUZEL","",2.000000,111.000000,0.000000,"Montparnasse",0.000000,0.540000,0.250000
2899983,"Mme","ISABELLE","CHERTEMPS POUZOT","22 RUE GAMBETTA","59420","MOUVAUX",1972-11-04 00:00:00,2015-08-28 00:00:00,"Isabelle_CHERTEMPS POUZOT@outlook.fr","","Isabelle.CHERTEMPS POUZOT@facebook.com",42.000000,164.000000,0.000000,"Montparnasse",0.000000,0.540000,0.790000
2901509,"Mme","NICOLE","MORAGUES","","63440","CHAMPS",1980-08-19 00:00:00,2015-10-15 00:00:00,"MORAGUES@yahoo.fr","","NICOLE.MORAGUES@facebook.com",34.000000,85.000000,0.000000,"Montparnasse",0.000000,0.640000,0.900000
2906952,"Mme","REMI","SIX","48 AVENUE HENRIETTE","80400","EPPEVILLE",1989-08-17 00:00:00,2015-12-26 00:00:00,"Remi.SIX@gmail.com","http://twitter.com/SIX","",39.000000,89.000000,0.000000,"Montparnasse",0.000000,0.800000,0.010000
2906986,"Mme","ELISABETH","PAGEOT","6 RUE DE LEGLISE","51300","BIGNICOURT SUR MARNE",1974-03-31 00:00:00,2016-05-18 00:00:00,"PAGEOT@yahoo.fr","http://twitter.com/ELISABETH.PAGEOT","PAGEOT@facebook.fr",30.000000,17.000000,0.000000,"Montparnasse",0.000000,0.200000,0.840000
2906999,"Mme","KARINE","ORLOFF","37 ALLÉE DES GRANDS BOIS","33170","GRADIGNAN",1994-09-21 00:00:00,2016-11-26 00:00:00,"ORLOFF@yahoo.fr","","ORLOFF@facebook.fr",78.000000,10.000000,0.000000,"Montparnasse",0.000000,0.110000,0.960000
2911391,"Mlle","CELINE","LENNE","RUE DE LA VICTOIRE","42140","GRAMMOND",1992-12-09 00:00:00,2015-08-16 00:00:00,"LENNE@yahoo.fr","","",7.000000,117.000000,0.000000,"Montparnasse",0.000000,0.720000,0.840000
2915724,"Mme","WILLY","LE BIHAN","","33600","PESSAC",1986-05-14 00:00:00,2015-03-01 00:00:00,"WILLY.LE BIHAN@gmail.com","","LE BIHAN@facebook.fr",122.000000,42.000000,0.000000,"Montparnasse",0.000000,0.040000,0.200000
2915740,"Mme","NATHALIE","ANAUTH","ALLEE DES LIONS VERTS","9200","SAINT GIRONS",1990-10-25 00:00:00,2016-05-06 00:00:00,"Nathalie.ANAUTH@icloud.com","","ANAUTH@facebook.fr",18.000000,261.000000,0.000000,"Montparnasse",0.000000,0.500000,0.110000
2918092,"Mme","CHRISTINE","ROLLIER","COTE SAINT DENIS","26790","ROCHEGUDE",1973-04-14 00:00:00,2015-08-28 00:00:00,"ROLLIER@yahoo.fr","http://twitter.com/ROLLIER","Christine.ROLLIER@facebook.com",36.000000,46.000000,0.000000,"Montparnasse",0.000000,0.380000,0.800000
2918101,"Mme","CHRISTELLE","DEMURGET","110 RUE DE CELLE","89000","ST GEORGES SUR BAULCHE",1983-01-06 00:00:00,2015-10-03 00:00:00,"DEMURGET@yahoo.fr","","",21.000000,94.000000,0.000000,"Wagram",0.000000,0.070000,0.280000
2920629,"Mme","CORINNE","TALMUD","3 RUE DE LA CANNIÈRE","50410","PERCY",1999-10-21 00:00:00,2015-08-28 00:00:00,"Corinne.TALMUD@free.fr","http://twitter.com/TALMUD","Corinne.TALMUD@facebook.com",18.000000,82.000000,0.000000,"Montparnasse",0.000000,0.800000,0.780000
2920634,"Mme","ANNIE","COLBOC","83 AVENUE DE PARIS","78000","VERSAILLES",1984-09-21 00:00:00,2016-04-24 00:00:00,"Annie_COLBOC@outlook.fr","","COLBOC@facebook.fr",18.000000,129.000000,0.000000,"Montparnasse",0.000000,0.620000,0.150000
2920657,"Mme","ELEANOR","NAMMOUR","44 RUE DE BARADEL","15000","AURILLAC",1979-03-14 00:00:00,2017-01-01 00:00:00,"ELEANOR.NAMMOUR@icloud.com","","NAMMOUR@facebook.fr",9.000000,29.000000,0.000000,"Wagram",0.000000,0.770000,0.290000
2925372,"Mme","PATRICA","BROUILLONNET","","63122","ST GENES CHAMPANELLE",1981-02-03 00:00:00,2015-04-30 00:00:00,"Patrica.BROUILLONNET@free.fr","","",11.000000,121.000000,0.000000,"Montparnasse",1.000000,0.340000,0.700000
2925380,"Mme","FRANCOISE","CLAVAUD","2","50130","OCTEVILLE",1961-01-11 00:00:00,2015-08-04 00:00:00,"CLAVAUD@yahoo.fr","http://twitter.com/CLAVAUD","CLAVAUD@facebook.fr",37.000000,80.000000,0.000000,"Montparnasse",0.000000,0.670000,0.890000
2926839,"Mme","DANIELLE","ZAVOLI","0 LESTRADE","12160","MOYRAZES",1976-05-12 00:00:00,2016-11-26 00:00:00,"Danielle.ZAVOLI@gmail.com","","",33.000000,87.000000,0.000000,"Montparnasse",1.000000,0.830000,0.200000
2926868,"Mme","MARIE CECILE","CARRON","40, RUE DE LA REPUBLIQUE","67000","NIEDERBRONN LES BAINS",1982-04-19 00:00:00,2016-12-08 00:00:00,"CARRON@yahoo.fr","","",23.000000,108.000000,0.000000,"Montparnasse",0.000000,0.650000,0.540000
2928699,"Mme","ELISABETH","FRESSER","27 AVENUE GALLIENI","95400","VILLIERS LE BEL",1977-03-12 00:00:00,2016-03-31 00:00:00,"Elisabeth.FRESSER@free.fr","","",1.000000,21.000000,0.000000,"Montparnasse",0.000000,0.790000,0.210000
2928713,"Mme","HELENE","OSIOWSKI","15 RUE DU PROGRÈS","3000","MOULINS",1992-02-03 00:00:00,2015-03-01 00:00:00,"OSIOWSKI@yahoo.fr","http://twitter.com/OSIOWSKI","Helene.OSIOWSKI@facebook.com",2.000000,4.000000,0.000000,"Montparnasse",0.000000,0.200000,0.070000
2928728,"Mme","MARISCHELLA","MEKIDECHE","30 RUE RAMBAUD","33850","LEOGNAN",1960-06-20 00:00:00,2015-07-11 00:00:00,"MEKIDECHE@yahoo.fr","http://twitter.com/MEKIDECHE","",24.000000,13.000000,0.000000,"Montparnasse",0.000000,0.290000,0.090000
2931278,"Mme","BERNADETTE","MARIGIL","19 RESIDENCE DES ROSIERS","86340","NEUIL LESPOIR",1973-10-26 00:00:00,2016-05-06 00:00:00,"Bernadette.MARIGIL@gmail.com","http://twitter.com/Bernadette.MARIGIL","MARIGIL@facebook.fr",41.000000,64.000000,1.000000,"Wagram",0.000000,0.860000,0.250000
2931327,"Mlle","MARIANNE","FLORENS","1 RUE","38230","PONT-DE-CHERUY",1992-11-08 00:00:00,2015-08-16 00:00:00,"FLORENS@yahoo.fr","","FLORENS@facebook.fr",21.000000,13.000000,0.000000,"Montparnasse",0.000000,0.250000,0.580000
2933189,"Mme","JACQUELINE","RINCK","6, RUE GÉO DELVAILLE","33000","",1988-06-07 00:00:00,2015-12-02 00:00:00,"Jacqueline.RINCK@gmail.com","","",61.000000,58.000000,0.000000,"Montparnasse",0.000000,0.590000,0.690000
2933192,"Mr","BASILE","SERVON","57 RUE DE LA BUTTE","2190","EVERGNICOURT",1982-07-19 00:00:00,2016-09-27 00:00:00,"Basile.SERVON@free.fr","","SERVON@facebook.fr",25.000000,149.000000,0.000000,"Wagram",0.000000,0.230000,0.650000
2933199,"Mlle","CHRISTINE","ROBIN DE CHAMPIG","50B RUE VICTOR HUGO","95440","ECOUEN",1980-01-24 00:00:00,2015-03-25 00:00:00,"ROBIN DE CHAMPIG@yahoo.fr","http://twitter.com/ROBIN DE CHAMPIG","",10.000000,52.000000,0.000000,"Montparnasse",0.000000,0.190000,0.780000
2934544,"Mme","MICHELLE","LAHAYE","16 PLACE DE LEGLISE","45470","REBRECHIEN",1986-02-23 00:00:00,2015-12-14 00:00:00,"Michelle.LAHAYE@free.fr","","",20.000000,61.000000,0.000000,"Montparnasse",0.000000,0.300000,0.470000
2934569,"Mme","EVELINE","URIE","30 BIS RUE DES VIEUX PRES","78320","LA VERRIERE",1991-08-22 00:00:00,2015-07-11 00:00:00,"Eveline.URIE@icloud.com","http://twitter.com/Eveline.URIE","URIE@facebook.fr",41.000000,10.000000,0.000000,"Montparnasse",0.000000,0.890000,0.100000
2936596,"Mme","SOPHIE","ROULLET","155","83560","LA VERDIERE",1990-10-02 00:00:00,2015-04-06 00:00:00,"Sophie.ROULLET@gmail.com","http://twitter.com/ROULLET","",80.000000,23.000000,0.000000,"Montparnasse",0.000000,0.830000,0.390000
2938087,"Mme","KHALISSA","CHEVALLIER","17 AV DE LA LIBERATION","33440","AMBARES",1978-10-25 00:00:00,2016-08-22 00:00:00,"CHEVALLIER@yahoo.fr","","CHEVALLIER@facebook.fr",32.000000,43.000000,0.000000,"Montparnasse",0.000000,0.810000,0.390000
2938207,"Mme","MARIE FRANCOIS","PENNE","7 SQUARE DE LA PROVIDENCE","78120","RAMBOUILLET",1994-03-04 00:00:00,2015-04-30 00:00:00,"Marie Francois.PENNE@free.fr","http://twitter.com/PENNE","PENNE@facebook.fr",22.000000,106.000000,0.000000,"Montparnasse",0.000000,0.370000,0.120000
2939804,"Mme","PASCALE","CLAIN","3 CLOS DESHORTENSIAS","59133","PHALEMPIN",1987-11-12 00:00:00,2016-06-23 00:00:00,"CLAIN@yahoo.fr","","CLAIN@facebook.fr",38.000000,2.000000,0.000000,"Montparnasse",0.000000,0.810000,0.800000
2939815,"Mme","ANNIE","GROSSI","3 RUE JEAN MERMOZ","11610","PENNAUTIER",1969-03-31 00:00:00,2016-05-30 00:00:00,"Annie.GROSSI@icloud.com","","Annie.GROSSI@facebook.com",7.000000,198.000000,0.000000,"Montparnasse",1.000000,1.000000,0.860000
2942211,"Mlle","THINGOC","BRETON","11 AVENUE DU BEARN","78310","MAUREPAS",1994-06-16 00:00:00,2016-06-23 00:00:00,"BRETON@yahoo.fr","http://twitter.com/BRETON","",15.000000,17.000000,0.000000,"Montparnasse",0.000000,0.960000,0.740000
2942226,"Mme","STEPHANIE","LOUIS SIDNEY","37 RUE DU COLLEGE","59100","ROUBAIX",1993-11-13 00:00:00,2015-03-13 00:00:00,"LOUIS SIDNEY@yahoo.fr","","",9.000000,97.000000,0.000000,"Montparnasse",0.000000,0.290000,0.600000
2942269,"Mlle","LIONELLE","GEIDEL","24 RUE DE LA CHARBONNIÈRE","41320","SAINT JULIEN SUR CHER",1988-03-17 00:00:00,2015-09-21 00:00:00,"LIONELLE.GEIDEL@free.fr","http://twitter.com/GEIDEL","",5.000000,14.000000,0.000000,"Montparnasse",1.000000,0.370000,0.190000
2942275,"Mme","MADELEINE","BAIL","4 RUE PORTES DES CHAMPS","51500","RILLY LA MONTAGNE",1980-02-25 00:00:00,2015-06-05 00:00:00,"BAIL@yahoo.fr","","",11.000000,57.000000,0.000000,"Montparnasse",0.000000,0.960000,0.930000
2944092,"Mme","SEVRINE","CANTREL","200 ROUTE DE VARENNES","45500","ST MARTIN SUR OCRE",1995-06-05 00:00:00,2015-08-28 00:00:00,"CANTREL@yahoo.fr","http://twitter.com/Sevrine.CANTREL","CANTREL@facebook.fr",31.000000,37.000000,0.000000,"Montparnasse",0.000000,0.300000,0.880000
2944095,"Mme","NATHALIE","PERNOLLET","16 IMPASSE EDOUARD ESTAUNIE","31200","TOULOUSE",1991-08-01 00:00:00,2016-02-24 00:00:00,"Nathalie.PERNOLLET@icloud.com","http://twitter.com/PERNOLLET","PERNOLLET@facebook.fr",17.000000,198.000000,1.000000,"Wagram",0.000000,0.830000,0.500000
2946164,"Mlle","MARTINE","DESRY","5 RUE DU DOCTEUR JEAN POIROT","88430","CORCIEUX",1986-08-22 00:00:00,2016-08-22 00:00:00,"DESRY@yahoo.fr","","Martine.DESRY@facebook.com",8.000000,1.000000,0.000000,"Montparnasse",0.000000,0.080000,0.250000
2946169,"Mlle","VERONIQUE","GARGNE","204 CHEMIN DES ROUSSES","69400","GLEIZE",1993-06-26 00:00:00,2016-08-10 00:00:00,"VERONIQUE.GARGNE@gmail.com","http://twitter.com/GARGNE","GARGNE@facebook.fr",28.000000,195.000000,0.000000,"Montparnasse",0.000000,0.800000,0.400000
2949643,"Mlle","SABRINA","SOVRAN","1560 BD DE LEUROPE","59240","DUNKERQUE",1994-04-19 00:00:00,2016-07-29 00:00:00,"SABRINA.SOVRAN@free.fr","http://twitter.com/SOVRAN","",70.000000,87.000000,0.000000,"Montparnasse",0.000000,0.880000,0.850000
2949645,"Mme","MADOOMATEE","LEMAIRE","16 RUE GUILLAUME BERTRAND","75011","FRANCE",1989-01-09 00:00:00,2015-07-11 00:00:00,"MADOOMATEE.LEMAIRE@gmail.com","http://twitter.com/LEMAIRE","LEMAIRE@facebook.fr",8.000000,18.000000,0.000000,"Montparnasse",0.000000,0.420000,0.830000
2949653,"Mlle","CECILE","ROULET","500 AVENEUE DE TURIN","73000","CHAMBERY",1994-11-13 00:00:00,2016-06-23 00:00:00,"Cecile_ROULET@outlook.fr","http://twitter.com/Cecile.ROULET","",60.000000,77.000000,1.000000,"Wagram",1.000000,0.480000,0.380000
2949671,"Mme","NATHALIE","BALIN QUENET","5 AVENUE ALBERT GRAVÉ","77130","VARENNES SUR SEINE",1992-08-31 00:00:00,2015-09-21 00:00:00,"BALIN QUENET@yahoo.fr","","BALIN QUENET@facebook.fr",2.000000,121.000000,0.000000,"Montparnasse",0.000000,0.270000,0.960000
2949713,"Mme","MONIQUE","DAUMAS","39 RUE CARPEAUX","94400","VITRY SUR SEINE",1991-01-18 00:00:00,2016-11-14 00:00:00,"DAUMAS@yahoo.fr","http://twitter.com/Monique.DAUMAS","Monique.DAUMAS@facebook.com",26.000000,164.000000,1.000000,"Montparnasse",0.000000,0.010000,0.450000
2951577,"Mme","MARIE LINE","DELACROIX GINETT","5 RUE DE LA PREVOYANCE","93130","NOISY LE SEC",1976-12-22 00:00:00,2015-11-08 00:00:00,"Marie Line.DELACROIX GINETT@gmail.com","","Marie Line.DELACROIX GINETT@facebook.com",47.000000,101.000000,1.000000,"Montparnasse",0.000000,0.840000,0.030000
2951587,"Mme","ANNE MARIE","TOMASI","1 RUE SAINTE CLAIRE DEVILLE","68310","WITTELSHEIM",1991-12-31 00:00:00,2015-08-16 00:00:00,"TOMASI@yahoo.fr","http://twitter.com/TOMASI","ANNE MARIE.TOMASI@facebook.com",50.000000,27.000000,0.000000,"Montparnasse",0.000000,0.460000,0.580000
2951590,"Mme","JOSIANE","BORGUS","10 AVENUE DE TOURS","36000","CHATEAUROUX",1973-01-29 00:00:00,2015-12-02 00:00:00,"JOSIANE.BORGUS@icloud.com","","BORGUS@facebook.fr",39.000000,97.000000,1.000000,"Montparnasse",0.000000,0.620000,0.150000
2951604,"Mme","JOCELYNE","PETIT","45 ROUTE DE NEVERS","58130","MONTIGNY AUX AMOGNES",1995-09-21 00:00:00,2016-01-19 00:00:00,"Jocelyne_PETIT@outlook.fr","","PETIT@facebook.fr",2.000000,41.000000,0.000000,"Montparnasse",0.000000,0.270000,0.380000
2954374,"Mlle","CHANEZ","BOUTABA","10 RUE JULE MICHALAIT","68200","MULHOUSE",1991-01-12 00:00:00,2016-07-05 00:00:00,"BOUTABA@yahoo.fr","http://twitter.com/Chanez.BOUTABA","",27.000000,4.000000,1.000000,"Montparnasse",0.000000,0.540000,0.290000
2954378,"Mme","ISABELLE","LEGER","20 RUE DU MOULIN","80510","LONGPRE LES CORPS SAINTS",1991-05-16 00:00:00,2016-08-22 00:00:00,"LEGER@yahoo.fr","http://twitter.com/ISABELLE.LEGER","LEGER@facebook.fr",15.000000,44.000000,0.000000,"Montparnasse",0.000000,0.700000,0.830000
2954387,"Mme","LAURE","STEFANOVSKI","6 IMPASSE DES HORTENSIAS","31200","TOULOUSE",1977-05-02 00:00:00,2016-02-24 00:00:00,"LAURE_STEFANOVSKI@outlook.fr","http://twitter.com/STEFANOVSKI","",47.000000,51.000000,0.000000,"Wagram",0.000000,0.370000,0.190000
2954409,"Mme","TERESA","JEMINET","LE CHATAIGNIER","42123","SAINT CYR DE FAVIERES",1984-11-18 00:00:00,2016-06-11 00:00:00,"JEMINET@yahoo.fr","","JEMINET@facebook.fr",17.000000,105.000000,0.000000,"Montparnasse",0.000000,0.690000,0.060000
2954442,"Mme","JACQUELINE","PELLETIER","3 RUE DES CASTORS","14320","FONTENAY LE MARMION",1980-10-02 00:00:00,2016-07-29 00:00:00,"Jacqueline.PELLETIER@gmail.com","","Jacqueline.PELLETIER@facebook.com",23.000000,78.000000,0.000000,"Montparnasse",0.000000,0.350000,0.330000
2958138,"Mr","HENRI","XIA","2 RUE DE LA GUADELOUPE","62290","NOEUX LES MINES",1988-01-11 00:00:00,2015-12-26 00:00:00,"Henri.XIA@free.fr","http://twitter.com/Henri.XIA","XIA@facebook.fr",34.000000,160.000000,0.000000,"Montparnasse",0.000000,0.180000,0.070000
2958142,"Mlle","CATHERINE","HENROTTE BOIS","","72540","EPINEU LE CHEVREUIL",1992-05-13 00:00:00,2015-10-27 00:00:00,"Catherine.HENROTTE BOIS@icloud.com","http://twitter.com/Catherine.HENROTTE BOIS","HENROTTE BOIS@facebook.fr",2.000000,61.000000,0.000000,"Montparnasse",0.000000,0.840000,0.870000
2962534,"Mme","AUDE","POSTROS","31 RUE DE SEINE PORT","77240","CESSON",1979-04-04 00:00:00,2015-03-01 00:00:00,"Aude.POSTROS@icloud.com","http://twitter.com/Aude.POSTROS","",16.000000,69.000000,0.000000,"Montparnasse",0.000000,0.410000,0.840000
2962545,"Mme","EMMANUELLE","GUERRIER","47 ALLEE HENRI MATISSE","77600","BUSSY SAINT GEORGES",1993-01-08 00:00:00,2016-08-10 00:00:00,"Emmanuelle.GUERRIER@free.fr","","",11.000000,9.000000,0.000000,"Montparnasse",1.000000,0.070000,0.330000
2965012,"Mlle","MARIA","DUPARCHY","21 RUE LAMARTINE","13960","SAUSSET",1996-01-19 00:00:00,2016-06-23 00:00:00,"Maria.DUPARCHY@icloud.com","","Maria.DUPARCHY@facebook.com",13.000000,259.000000,0.000000,"Montparnasse",0.000000,0.190000,0.930000
2965040,"Mme","PATRICIA","LEPAGNOL","220 GRANDE RUE","27310","BOURG ACHARD",1987-01-21 00:00:00,2016-12-08 00:00:00,"LEPAGNOL@yahoo.fr","","PATRICIA.LEPAGNOL@facebook.com",7.000000,46.000000,0.000000,"Montparnasse",0.000000,0.680000,0.120000
2968132,"Mme","JACQUELINE","JAUFFRET","4 RUE  DU MARTEROY","70000","VESOUL",1994-04-27 00:00:00,2015-09-09 00:00:00,"Jacqueline.JAUFFRET@free.fr","","JAUFFRET@facebook.fr",5.000000,57.000000,0.000000,"Montparnasse",0.000000,0.560000,0.490000
2968138,"Mme","CORINE","DIKI","5 RUE DES PERDRIX","91490","MOIGNY-SUR-ECOLE",1969-03-18 00:00:00,2016-11-26 00:00:00,"CORINE.DIKI@gmail.com","","CORINE.DIKI@facebook.com",6.000000,65.000000,0.000000,"Montparnasse",0.000000,0.570000,0.160000
2968153,"Mme","NICOLE","DUVAL","BATIMENT 4","77680","ROISSY EN BRIE",1982-05-05 00:00:00,2016-10-21 00:00:00,"NICOLE.DUVAL@free.fr","http://twitter.com/NICOLE.DUVAL","DUVAL@facebook.fr",29.000000,108.000000,0.000000,"Montparnasse",0.000000,0.860000,0.240000
2968165,"Mme","FRANCINE","GODARD","30 RUE EMILE BOUIN","37110","VILLEDOMER",1972-10-21 00:00:00,2016-09-15 00:00:00,"FRANCINE.GODARD@free.fr","http://twitter.com/GODARD","GODARD@facebook.fr",84.000000,152.000000,0.000000,"Montparnasse",0.000000,0.060000,0.850000
2971471,"Mme","SOPHIE","MARTINEZ","RUE DE LA FONTAINE SAINT GAUCHER","87220","FEYTIAT",1985-02-19 00:00:00,2015-02-05 00:00:00,"MARTINEZ@yahoo.fr","http://twitter.com/MARTINEZ","",25.000000,89.000000,0.000000,"Montparnasse",0.000000,0.930000,0.680000
2974665,"Mme","CHRISTINE","CURTIUS","","14310","MONTS EN BESSIN",1973-07-12 00:00:00,2016-02-24 00:00:00,"CURTIUS@yahoo.fr","http://twitter.com/Christine.CURTIUS","Christine.CURTIUS@facebook.com",11.000000,29.000000,0.000000,"Montparnasse",0.000000,0.930000,0.970000
